EPISODE_ID,EVENT_ID,EPISODE_NARRATIVE,EVENT_NARRATIVE
190585,1171812,"Multiple rounds of thunderstorms impacted Middle Tennessee on May 26, 2024, and into the 27th. The first round of thunderstorms that moved through the area during the morning of the 26th was the strongest, producing damaging winds and very large hail. Numerous trees were uprooted or snapped across Middle Tennessee with the most intense damage occurring in Sumner County and along the northern Cumberland Plateau. Hickman and Williamson counties received very large hail of two to three inches in diameter which caused damage to many vehicles. While the second round of thunderstorms late in the evening on the 26th and in the early morning hours of the 27th were not as intense, they did produce sporadic wind damage in the form of downed trees and power lines.",Quarter size hail was reported north of Bon Aqua.
190585,1171816,"Multiple rounds of thunderstorms impacted Middle Tennessee on May 26, 2024, and into the 27th. The first round of thunderstorms that moved through the area during the morning of the 26th was the strongest, producing damaging winds and very large hail. Numerous trees were uprooted or snapped across Middle Tennessee with the most intense damage occurring in Sumner County and along the northern Cumberland Plateau. Hickman and Williamson counties received very large hail of two to three inches in diameter which caused damage to many vehicles. While the second round of thunderstorms late in the evening on the 26th and in the early morning hours of the 27th were not as intense, they did produce sporadic wind damage in the form of downed trees and power lines.",Tennis ball size hail was reported southwest of Franklin.
189166,1163390,Extreme (D3) Drought Conditions improved to Severe (D2) Drought Conditions along and south of Interstate 40 across West Tennessee. Severe (D2) Drought and Moderate (D1) Drought conditions continued to improve as precipitation across Tennessee was near or above normal and temperatures were below normal. Lake and river levels had increased flow to near and above normal due to upstream snowmelt.,Severe drought (D2) conditions improved by mid-February.
189166,1163391,Extreme (D3) Drought Conditions improved to Severe (D2) Drought Conditions along and south of Interstate 40 across West Tennessee. Severe (D2) Drought and Moderate (D1) Drought conditions continued to improve as precipitation across Tennessee was near or above normal and temperatures were below normal. Lake and river levels had increased flow to near and above normal due to upstream snowmelt.,Extreme (D3) conditions improved by mid-February.
189166,1163392,Extreme (D3) Drought Conditions improved to Severe (D2) Drought Conditions along and south of Interstate 40 across West Tennessee. Severe (D2) Drought and Moderate (D1) Drought conditions continued to improve as precipitation across Tennessee was near or above normal and temperatures were below normal. Lake and river levels had increased flow to near and above normal due to upstream snowmelt.,Extreme drought (D3) conditions improved to Severe drought (D2) conditions by mid-February.
188192,1155972,"Light wintry mix including light freezing rain and snow, combined with the re-freeze of snowmelt, led to significant travel hazards for motorists on wet roads and interstates the night of Jan 18th. A light snow then followed during the day and evening.","Light wintry mix and a light snow fell in Newcomb, with 1 inch measured by the Co-Op observer. Light wintry mix fell in Fincastle, with the public reporting 0.3 inches of snow measured. Reports of unknown amounts of freezing rain were also noted in Campbell County, with a dozen vehicular crashes reported on Interstate 75 in Campbell County from icy roads."
189188,1163436,"A strong cold front pushed across West Tennessee during the afternoon of February 16, 2024. The front moved into an area with some instability and numerous showers and thunderstorms developed. A few storms contained large hail.",Penny-sized hail fell at Highway 218 and Highway 79.
189189,1163440,Slow-moving low pressure over the Upper Mississippi Valley combined with high pressure over the southeast Atlantic coast created a strong pressure gradient across the Mid-South. This resulted in an extended period of wind gusts over 40 mph across West Tennessee.,Strong winds caused structural damage to a historical building at 100 Spring Street in Covington. A partial building collapse occurred. The building was vacant.
189166,1163384,Extreme (D3) Drought Conditions improved to Severe (D2) Drought Conditions along and south of Interstate 40 across West Tennessee. Severe (D2) Drought and Moderate (D1) Drought conditions continued to improve as precipitation across Tennessee was near or above normal and temperatures were below normal. Lake and river levels had increased flow to near and above normal due to upstream snowmelt.,Severe drought (D2) conditions improved in early February.
190585,1171806,"Multiple rounds of thunderstorms impacted Middle Tennessee on May 26, 2024, and into the 27th. The first round of thunderstorms that moved through the area during the morning of the 26th was the strongest, producing damaging winds and very large hail. Numerous trees were uprooted or snapped across Middle Tennessee with the most intense damage occurring in Sumner County and along the northern Cumberland Plateau. Hickman and Williamson counties received very large hail of two to three inches in diameter which caused damage to many vehicles. While the second round of thunderstorms late in the evening on the 26th and in the early morning hours of the 27th were not as intense, they did produce sporadic wind damage in the form of downed trees and power lines.",Ping pong size hail was reported in Adams.
192768,1189564,"A line of thunderstorms moved through Middle Tennessee late in the evening of August 1, 2024. These thunderstorms were generally non-severe by the time they arrived in the area; however, they did produce sporadic severe winds, causing some damage across Sumner and Davidson counties.",Severe thunderstorm winds snapped a large tree on Saint Blaise Road. Damages are a rough estimate.
192768,1189565,"A line of thunderstorms moved through Middle Tennessee late in the evening of August 1, 2024. These thunderstorms were generally non-severe by the time they arrived in the area; however, they did produce sporadic severe winds, causing some damage across Sumner and Davidson counties.",Severe thunderstorm winds destroyed a boat dock in the Foxland Harbor area. Damages are a rough estimate.
192768,1189566,"A line of thunderstorms moved through Middle Tennessee late in the evening of August 1, 2024. These thunderstorms were generally non-severe by the time they arrived in the area; however, they did produce sporadic severe winds, causing some damage across Sumner and Davidson counties.",Severe thunderstorm winds downed a tree in the Goodlettsville Union Hill area. Damages are a rough estimate.
190585,1171807,"Multiple rounds of thunderstorms impacted Middle Tennessee on May 26, 2024, and into the 27th. The first round of thunderstorms that moved through the area during the morning of the 26th was the strongest, producing damaging winds and very large hail. Numerous trees were uprooted or snapped across Middle Tennessee with the most intense damage occurring in Sumner County and along the northern Cumberland Plateau. Hickman and Williamson counties received very large hail of two to three inches in diameter which caused damage to many vehicles. While the second round of thunderstorms late in the evening on the 26th and in the early morning hours of the 27th were not as intense, they did produce sporadic wind damage in the form of downed trees and power lines.",Ping pong size hail was reported in Coopertown.
190585,1171809,"Multiple rounds of thunderstorms impacted Middle Tennessee on May 26, 2024, and into the 27th. The first round of thunderstorms that moved through the area during the morning of the 26th was the strongest, producing damaging winds and very large hail. Numerous trees were uprooted or snapped across Middle Tennessee with the most intense damage occurring in Sumner County and along the northern Cumberland Plateau. Hickman and Williamson counties received very large hail of two to three inches in diameter which caused damage to many vehicles. While the second round of thunderstorms late in the evening on the 26th and in the early morning hours of the 27th were not as intense, they did produce sporadic wind damage in the form of downed trees and power lines.",Quarter size hail was reported southeast of Fairview.
192768,1189567,"A line of thunderstorms moved through Middle Tennessee late in the evening of August 1, 2024. These thunderstorms were generally non-severe by the time they arrived in the area; however, they did produce sporadic severe winds, causing some damage across Sumner and Davidson counties.",Severe thunderstorm winds downed a tree in the Madison area. Damages are a rough estimate.
192773,1189568,"An early morning thunderstorm in the Bedford County area caused minor tree damage on August 2, 2024.",Strong thunderstorm winds snapped tree tops in the Flat Creek area. Damages are a rough estimate.
188192,1156979,"Light wintry mix including light freezing rain and snow, combined with the re-freeze of snowmelt, led to significant travel hazards for motorists on wet roads and interstates the night of Jan 18th. A light snow then followed during the day and evening.","Steady rain and freezing rain observed between roughly 9:30 PM and 11:00 PM, with a mix of freezing rain, sleet, and occasional snow observed between 11:00 PM and Midnight. Had transitioned back to freezing drizzle at observation time.|Snowfall attributed to sleet accumulation. Total snow and sleet accumulation around 0.1. Also measured 0.04 of ice accretion on trees and other objects around the office. Precipitation came to an end overnight, then a light snow fell during the day, resulting in an additional 1.5 inches of snowfall at the office."
190585,1171797,"Multiple rounds of thunderstorms impacted Middle Tennessee on May 26, 2024, and into the 27th. The first round of thunderstorms that moved through the area during the morning of the 26th was the strongest, producing damaging winds and very large hail. Numerous trees were uprooted or snapped across Middle Tennessee with the most intense damage occurring in Sumner County and along the northern Cumberland Plateau. Hickman and Williamson counties received very large hail of two to three inches in diameter which caused damage to many vehicles. While the second round of thunderstorms late in the evening on the 26th and in the early morning hours of the 27th were not as intense, they did produce sporadic wind damage in the form of downed trees and power lines.",Severe thunderstorm winds downed trees on Mitchell Street in Celina. Damages are a rough estimate.
187125,1148559,"After a major winter storm impacted Middle Tennessee earlier in the week, a trailing weak system then brought another round of wintry weather to the area on January 18 and 19, 2024. Several days of sub-freezing temperatures finally warmed to just above freezing at the surface on January 18th while very cold temperatures remained aloft. This created a favorable profile for freezing rain or freezing drizzle. Despite this precipitation being light, it falling on existing snow cover made already icy conditions worse. Unfortunately, these icy and snowy conditions led to a vehicle crash and a fatality in Coffee County.","Light freezing rain fell on top of already existing heavy snow which exacerbated slick and icy conditions. There was one indirect fatality in Coffee County when a 73-year-old man traveling failed to stay in his lane on Hoover Road. The vehicle traveled off the left-hand side of the roadway and collided with two wooden fence posts, which caused the vehicle to catch on fire and become engulfed in flames."
188192,1155968,"Light wintry mix including light freezing rain and snow, combined with the re-freeze of snowmelt, led to significant travel hazards for motorists on wet roads and interstates the night of Jan 18th. A light snow then followed during the day and evening.","Light freezing rain up to 0.08 inches was measured overnight in Church Hill, TN. Additional snowfall totaling 1.3 inches was measured during the evening. Freezing rain led to significant impacts across East Tennessee, with dozens of road accidents noted across East Tennessee."
188192,1158126,"Light wintry mix including light freezing rain and snow, combined with the re-freeze of snowmelt, led to significant travel hazards for motorists on wet roads and interstates the night of Jan 18th. A light snow then followed during the day and evening.","A light glaze of ice fell on snow board along with a dusting of snow, estimated at a tenth of an inch of snow on the board. Measured in Jefferson City."
188192,1158135,"Light wintry mix including light freezing rain and snow, combined with the re-freeze of snowmelt, led to significant travel hazards for motorists on wet roads and interstates the night of Jan 18th. A light snow then followed during the day and evening.","A CoCoRaHS observer reported a quarter inch of snow, sleet, and freezing rain, with light snow at time of measurement."
188192,1158141,"Light wintry mix including light freezing rain and snow, combined with the re-freeze of snowmelt, led to significant travel hazards for motorists on wet roads and interstates the night of Jan 18th. A light snow then followed during the day and evening.",One inch of snow was measured at the Sugarland Visitors Center in the Great Smoky Mountains National Park.
188192,1158152,"Light wintry mix including light freezing rain and snow, combined with the re-freeze of snowmelt, led to significant travel hazards for motorists on wet roads and interstates the night of Jan 18th. A light snow then followed during the day and evening.","Three inches of snow fell in Shady Valley, Tennessee."
188192,1158173,"Light wintry mix including light freezing rain and snow, combined with the re-freeze of snowmelt, led to significant travel hazards for motorists on wet roads and interstates the night of Jan 18th. A light snow then followed during the day and evening.","A snow sleet mix resulted in a half inch of snowfall in Gray, Tennessee."
188192,1158207,"Light wintry mix including light freezing rain and snow, combined with the re-freeze of snowmelt, led to significant travel hazards for motorists on wet roads and interstates the night of Jan 18th. A light snow then followed during the day and evening.","Snow fell in Oneida, Tennessee, totaling 1.5 inches."
188192,1158208,"Light wintry mix including light freezing rain and snow, combined with the re-freeze of snowmelt, led to significant travel hazards for motorists on wet roads and interstates the night of Jan 18th. A light snow then followed during the day and evening.","Snow, sleet, and freezing rain fell in Union County, with 0.6 inches of snowfall reported in Maynardville, Tennessee."
188192,1158219,"Light wintry mix including light freezing rain and snow, combined with the re-freeze of snowmelt, led to significant travel hazards for motorists on wet roads and interstates the night of Jan 18th. A light snow then followed during the day and evening.","Snow, freezing rain, and rain fell in Bledsoe County per a CoCoRaHS observer notes. A total of 0.2 inches of snow fell in Pikeville recorded by a COOP observer."
188192,1158222,"Light wintry mix including light freezing rain and snow, combined with the re-freeze of snowmelt, led to significant travel hazards for motorists on wet roads and interstates the night of Jan 18th. A light snow then followed during the day and evening.","A wintry mix fell on the night of the 18th, resulting in a trace amount of snow. During the day and early evening following that, a light snow fell, resulting in 0.4 inches of new snow."
188192,1158230,"Light wintry mix including light freezing rain and snow, combined with the re-freeze of snowmelt, led to significant travel hazards for motorists on wet roads and interstates the night of Jan 18th. A light snow then followed during the day and evening.","A period of light wintry mix yielding no accumulations began, then a lull before ending the next day with a period of light snow that ended in the evening. Snow accumulation of 0.2 inches was measured in Erwin, Tennessee."
188110,1155300,"A weak low pressure system brings additional snowfall to the East Tennessee Mountains, just two days after a prior snowfall impacted the same locations.","The Mount LeConte Lodge Co-Op recorded 5 inches of snowfall, bringing a total depth of eleven inches on top of the prior snowstorm two days earlier."
188110,1155301,"A weak low pressure system brings additional snowfall to the East Tennessee Mountains, just two days after a prior snowfall impacted the same locations.","The Newfound Gap automated weather station records 4.4 inches of snow, bringing the snow depth to 6 inches. Highway 441 that bisects the National Park is closed for nearly an entire day due to the winter weather."
187982,1154597,A major mountain wave event brought strong and damaging non-thunderstorm winds to East Tennessee.,A 77 mph non-thunderstorm wind gust was recorded at the Camp Creek NOAA ATDD weather station. Multiple 50 to 55 mph winds were recorded elsewhere across East Tennessee during this event.
187982,1154601,A major mountain wave event brought strong and damaging non-thunderstorm winds to East Tennessee.,A 70 mph wind gust was measured in Cades Cove in Great Smoky Mountains National Park.
187983,1154610,"A potent system produced a very strong mountain wave setup, yielding very strong non-thunderstorm wind gusts to East Tennessee.",A CWOP station measured a 66 mph non-thunderstorm wind gust. Several other wind reports of 50 to 55 mph wind gusts were recorded across East Tennessee during this event.
187983,1154603,"A potent system produced a very strong mountain wave setup, yielding very strong non-thunderstorm wind gusts to East Tennessee.","The Camp Creek NOAA ATDD weather station reported multiple high end non-thunderstorm wind gusts over the course of the day, including a 69 mph wind gust at 545 AM, a 84 mph wind gust at noon, and the peak wind gust of 85 mph at 1530 local time."
187983,1154606,"A potent system produced a very strong mountain wave setup, yielding very strong non-thunderstorm wind gusts to East Tennessee.","A two hour period of extreme non-thunderstorm wind gusts were recorded at the Cove Mountain Fire Tower within the Great Smoky Mountains National Park, including a 96 mph wind gust at noon local time, and a 105 mph wind gust measured at 1400 local time."
187996,1154666,"Beneficial moisture across Middle Tennessee continued to lead to significant drought improvement in February 2024. By the end of February, only about 10 percent of the area was in severe drought which was an improvement from the 34 percent in January. By the end of February, Nashville's official climate site had measured 9.21 inches of rain so far this year which is above normal for the end of February.",Severe drought conditions from January 2024 improved in February with just the northwest portion of Giles County still in severe drought.
187996,1154667,"Beneficial moisture across Middle Tennessee continued to lead to significant drought improvement in February 2024. By the end of February, only about 10 percent of the area was in severe drought which was an improvement from the 34 percent in January. By the end of February, Nashville's official climate site had measured 9.21 inches of rain so far this year which is above normal for the end of February.",Severe drought conditions from January 2024 continued in February.
187996,1154668,"Beneficial moisture across Middle Tennessee continued to lead to significant drought improvement in February 2024. By the end of February, only about 10 percent of the area was in severe drought which was an improvement from the 34 percent in January. By the end of February, Nashville's official climate site had measured 9.21 inches of rain so far this year which is above normal for the end of February.",Severe drought conditions from January 2024 improved in February with just the southern portion of Maury County still in severe drought.
187996,1154669,"Beneficial moisture across Middle Tennessee continued to lead to significant drought improvement in February 2024. By the end of February, only about 10 percent of the area was in severe drought which was an improvement from the 34 percent in January. By the end of February, Nashville's official climate site had measured 9.21 inches of rain so far this year which is above normal for the end of February.",Severe drought conditions from January 2024 improved in February with just the southern portion of Perry County still in severe drought.
187996,1154670,"Beneficial moisture across Middle Tennessee continued to lead to significant drought improvement in February 2024. By the end of February, only about 10 percent of the area was in severe drought which was an improvement from the 34 percent in January. By the end of February, Nashville's official climate site had measured 9.21 inches of rain so far this year which is above normal for the end of February.",Severe drought conditions from January 2024 improved to moderate drought in February.
187996,1154671,"Beneficial moisture across Middle Tennessee continued to lead to significant drought improvement in February 2024. By the end of February, only about 10 percent of the area was in severe drought which was an improvement from the 34 percent in January. By the end of February, Nashville's official climate site had measured 9.21 inches of rain so far this year which is above normal for the end of February.",Severe drought conditions from January 2024 improved to moderate drought in February.
187905,1154058,"Strong winds were felt across Middle Tennessee on February 27, 2024, with gusts of 35 to 50 mph. These winds were responsible for a downed tree near Springfield in Robertson County. Unfortunately, this tree fell onto a roadway, causing a collision which killed the driver.","Strong winds combined with saturated grounds from earlier rainfall led to a tree falling in the 3900 block of Kinneys Road just outside of Springfield. The tree fell right in front of a car driven by a 54-year-old woman who collided with the tree. Unfortunately, the collision killed the driver."
188684,1160332,"A low pressure system brought a squall of strong to severe thunderstorms across East Tennessee, with ambient non-thunderstorm winds near or at high wind criteria. After the low passed, wrap around snow producing light accumulations occurred across higher elevations of the East TN Mountains.","A few trees were blown down by severe thunderstorm wind gusts between Tusculum and Mosheim. Additionally, multiple strong wind gusts were recorded during the storms' passage, including 46 mph in Madisonville, 55 mph at Knoxville McGhee Tyson Airport, 56 mph at Sevierville - Pigeon Forge Airport, 40 mph at Greenville AWOS, and 52 mph in Leesburg."
188684,1160336,"A low pressure system brought a squall of strong to severe thunderstorms across East Tennessee, with ambient non-thunderstorm winds near or at high wind criteria. After the low passed, wrap around snow producing light accumulations occurred across higher elevations of the East TN Mountains.",A 62 mph non-thunderstorm wind gust was measured at the Camp Creek NOAA ATDD weather station.
188684,1160338,"A low pressure system brought a squall of strong to severe thunderstorms across East Tennessee, with ambient non-thunderstorm winds near or at high wind criteria. After the low passed, wrap around snow producing light accumulations occurred across higher elevations of the East TN Mountains.","The COOP observer reported 3 inches of snow fell at Mount LeConte Lodge. Additionally, 0.9 inches of snow fell at the Newfound Gap mesonet station."
188684,1160342,"A low pressure system brought a squall of strong to severe thunderstorms across East Tennessee, with ambient non-thunderstorm winds near or at high wind criteria. After the low passed, wrap around snow producing light accumulations occurred across higher elevations of the East TN Mountains.",A trained spotter reported one inch of snowfall in Roan Mountain.
189129,1163021,"A powerful upper jet and an approaching cold front help fuel strong synoptic winds that delivered high non-thunderstorm winds across East Tennessee, then a line of severe thunderstorms produced damaging straight line winds.",A private weather station near Max Patch Mountain recorded a 62 mph non-thunderstorm wind gust.
189129,1163020,"A powerful upper jet and an approaching cold front help fuel strong synoptic winds that delivered high non-thunderstorm winds across East Tennessee, then a line of severe thunderstorms produced damaging straight line winds.","The Cove Mountain wind tower recorded several high wind gusts, beginning with a 62 mph wind gust then ending the following morning with a peak gust of 71 mph."
187632,1152174,"Heavy rain moved into Middle Tennessee on February 12, 2024. This was the fourth consecutive day of rain across the area, so grounds were already saturated. An estimated one to two inches of rain fell very quickly in the Cookeville and Algood areas in Putnam County which caused flooding in poor drainage and low-lying areas. Several roads in the area were rendered impassable.","Heavy rain in the Cookeville and Algood areas caused flooding along several streets. As reported by the emergency managers, Free Hill Road, Choate Cemetary Road, Jefferson Avenue, Dirty Road, Dogwood Drive in Cookeville were impassable. In Algood, Main Street and Patton Street were also impassable. Flooding was also reported in several spots along Highway 135 in Putnam County. No damages were reported."
188375,1157611,"A major winter storm impacted the Mid-South on January 14-15, 2024. Transportation was greatly affected. Snow spread across the Mid-South during the afternoon hours on January 14th as an upper jet intensified across the region in advance of a potent upper trough. By early morning Monday, areas along and south of I-40 and especially near the Tennessee/Mississippi border were located under the right entrance region of the upper jet streak. The lift associated with the jet streak combined with a steady influx of mid-level moisture and strong mid-level frontogenesis resulted in heavy snowfall. The heaviest snowfall in West Tennessee fell from I-40 south to the Tennessee/Mississippi state line where four to eight inches fell. The entrance region of the upper jet slowly sagged south through north Mississippi during the day on January 15th and snow gradually tapered off.",Around seven inches of snow fell across Hardeman County.
188375,1157612,"A major winter storm impacted the Mid-South on January 14-15, 2024. Transportation was greatly affected. Snow spread across the Mid-South during the afternoon hours on January 14th as an upper jet intensified across the region in advance of a potent upper trough. By early morning Monday, areas along and south of I-40 and especially near the Tennessee/Mississippi border were located under the right entrance region of the upper jet streak. The lift associated with the jet streak combined with a steady influx of mid-level moisture and strong mid-level frontogenesis resulted in heavy snowfall. The heaviest snowfall in West Tennessee fell from I-40 south to the Tennessee/Mississippi state line where four to eight inches fell. The entrance region of the upper jet slowly sagged south through north Mississippi during the day on January 15th and snow gradually tapered off.",Three to four inches of snow fell across Crockett County.
188375,1157615,"A major winter storm impacted the Mid-South on January 14-15, 2024. Transportation was greatly affected. Snow spread across the Mid-South during the afternoon hours on January 14th as an upper jet intensified across the region in advance of a potent upper trough. By early morning Monday, areas along and south of I-40 and especially near the Tennessee/Mississippi border were located under the right entrance region of the upper jet streak. The lift associated with the jet streak combined with a steady influx of mid-level moisture and strong mid-level frontogenesis resulted in heavy snowfall. The heaviest snowfall in West Tennessee fell from I-40 south to the Tennessee/Mississippi state line where four to eight inches fell. The entrance region of the upper jet slowly sagged south through north Mississippi during the day on January 15th and snow gradually tapered off.",Six to eight inches of snow fell across McNairy County.
189129,1163028,"A powerful upper jet and an approaching cold front help fuel strong synoptic winds that delivered high non-thunderstorm winds across East Tennessee, then a line of severe thunderstorms produced damaging straight line winds.",Numerous trees and powerlines were blown down by powerful severe thunderstorm wind gusts across the county.
189129,1163029,"A powerful upper jet and an approaching cold front help fuel strong synoptic winds that delivered high non-thunderstorm winds across East Tennessee, then a line of severe thunderstorms produced damaging straight line winds.",A personal weather station recorded a thunderstorm wind gust of 62 mph.
189129,1163027,"A powerful upper jet and an approaching cold front help fuel strong synoptic winds that delivered high non-thunderstorm winds across East Tennessee, then a line of severe thunderstorms produced damaging straight line winds.","A public weather station recorded a 63 mph non-thunderstorm wind gust southeast of Citico, Tennessee."
189129,1163030,"A powerful upper jet and an approaching cold front help fuel strong synoptic winds that delivered high non-thunderstorm winds across East Tennessee, then a line of severe thunderstorms produced damaging straight line winds.",Multiple trees were blown down by powerful thunderstorm wind gusts in Seymour.
189129,1163031,"A powerful upper jet and an approaching cold front help fuel strong synoptic winds that delivered high non-thunderstorm winds across East Tennessee, then a line of severe thunderstorms produced damaging straight line winds.",The ASOS weather station KTYS measured a 65 knot thunderstorm wind gust.
189129,1163032,"A powerful upper jet and an approaching cold front help fuel strong synoptic winds that delivered high non-thunderstorm winds across East Tennessee, then a line of severe thunderstorms produced damaging straight line winds.",A personal weather station recorded a severe thunderstorm wind gust of 58 knots. The thunderstorm winds broke and bent structural posts along a fence.
189129,1163033,"A powerful upper jet and an approaching cold front help fuel strong synoptic winds that delivered high non-thunderstorm winds across East Tennessee, then a line of severe thunderstorms produced damaging straight line winds.",Several trees and three power poles were blown down by severe thunderstorm wind gusts at the intersection of McGee Boulevard and Rock Springs Road.
188375,1157616,"A major winter storm impacted the Mid-South on January 14-15, 2024. Transportation was greatly affected. Snow spread across the Mid-South during the afternoon hours on January 14th as an upper jet intensified across the region in advance of a potent upper trough. By early morning Monday, areas along and south of I-40 and especially near the Tennessee/Mississippi border were located under the right entrance region of the upper jet streak. The lift associated with the jet streak combined with a steady influx of mid-level moisture and strong mid-level frontogenesis resulted in heavy snowfall. The heaviest snowfall in West Tennessee fell from I-40 south to the Tennessee/Mississippi state line where four to eight inches fell. The entrance region of the upper jet slowly sagged south through north Mississippi during the day on January 15th and snow gradually tapered off.",Six to seven inches of snow fell across Chester County.
188375,1157617,"A major winter storm impacted the Mid-South on January 14-15, 2024. Transportation was greatly affected. Snow spread across the Mid-South during the afternoon hours on January 14th as an upper jet intensified across the region in advance of a potent upper trough. By early morning Monday, areas along and south of I-40 and especially near the Tennessee/Mississippi border were located under the right entrance region of the upper jet streak. The lift associated with the jet streak combined with a steady influx of mid-level moisture and strong mid-level frontogenesis resulted in heavy snowfall. The heaviest snowfall in West Tennessee fell from I-40 south to the Tennessee/Mississippi state line where four to eight inches fell. The entrance region of the upper jet slowly sagged south through north Mississippi during the day on January 15th and snow gradually tapered off.",Six to eight inches of snow fell across Hardin County.
188375,1157651,"A major winter storm impacted the Mid-South on January 14-15, 2024. Transportation was greatly affected. Snow spread across the Mid-South during the afternoon hours on January 14th as an upper jet intensified across the region in advance of a potent upper trough. By early morning Monday, areas along and south of I-40 and especially near the Tennessee/Mississippi border were located under the right entrance region of the upper jet streak. The lift associated with the jet streak combined with a steady influx of mid-level moisture and strong mid-level frontogenesis resulted in heavy snowfall. The heaviest snowfall in West Tennessee fell from I-40 south to the Tennessee/Mississippi state line where four to eight inches fell. The entrance region of the upper jet slowly sagged south through north Mississippi during the day on January 15th and snow gradually tapered off.",Less than three inches of snow fell across Dyer County.
188382,1157682,"An arctic air mass brought very cold air temperatures and sub-zero wind chills across West Tennessee during the January 14-17, 2024 timeframe. As a surface high shifted directly over the Mid-South, clear skies, light winds, and snowpack left the region bitterly cold with well below zero temperatures across parts of West Tennessee on the morning of January 17th.",Wind chills were 0 degrees to 15 below at times.
188375,1157613,"A major winter storm impacted the Mid-South on January 14-15, 2024. Transportation was greatly affected. Snow spread across the Mid-South during the afternoon hours on January 14th as an upper jet intensified across the region in advance of a potent upper trough. By early morning Monday, areas along and south of I-40 and especially near the Tennessee/Mississippi border were located under the right entrance region of the upper jet streak. The lift associated with the jet streak combined with a steady influx of mid-level moisture and strong mid-level frontogenesis resulted in heavy snowfall. The heaviest snowfall in West Tennessee fell from I-40 south to the Tennessee/Mississippi state line where four to eight inches fell. The entrance region of the upper jet slowly sagged south through north Mississippi during the day on January 15th and snow gradually tapered off.",Around four inches of snow fell across Madison County.
188382,1157696,"An arctic air mass brought very cold air temperatures and sub-zero wind chills across West Tennessee during the January 14-17, 2024 timeframe. As a surface high shifted directly over the Mid-South, clear skies, light winds, and snowpack left the region bitterly cold with well below zero temperatures across parts of West Tennessee on the morning of January 17th.",Wind chill values of 0 degrees to 15 below zero. Air temperature fell to 11 degrees below zero on the morning of the 17th.
187996,1154664,"Beneficial moisture across Middle Tennessee continued to lead to significant drought improvement in February 2024. By the end of February, only about 10 percent of the area was in severe drought which was an improvement from the 34 percent in January. By the end of February, Nashville's official climate site had measured 9.21 inches of rain so far this year which is above normal for the end of February.",Severe drought conditions from January 2024 continued in February although southern portions of Wayne County improved to moderate drought.
187996,1154665,"Beneficial moisture across Middle Tennessee continued to lead to significant drought improvement in February 2024. By the end of February, only about 10 percent of the area was in severe drought which was an improvement from the 34 percent in January. By the end of February, Nashville's official climate site had measured 9.21 inches of rain so far this year which is above normal for the end of February.",Severe drought conditions from January 2024 continued in February although southern portions of Lawrence County improved to moderate drought.
188375,1157619,"A major winter storm impacted the Mid-South on January 14-15, 2024. Transportation was greatly affected. Snow spread across the Mid-South during the afternoon hours on January 14th as an upper jet intensified across the region in advance of a potent upper trough. By early morning Monday, areas along and south of I-40 and especially near the Tennessee/Mississippi border were located under the right entrance region of the upper jet streak. The lift associated with the jet streak combined with a steady influx of mid-level moisture and strong mid-level frontogenesis resulted in heavy snowfall. The heaviest snowfall in West Tennessee fell from I-40 south to the Tennessee/Mississippi state line where four to eight inches fell. The entrance region of the upper jet slowly sagged south through north Mississippi during the day on January 15th and snow gradually tapered off.",Five to six inches of snow fell across Henderson County.
188375,1157620,"A major winter storm impacted the Mid-South on January 14-15, 2024. Transportation was greatly affected. Snow spread across the Mid-South during the afternoon hours on January 14th as an upper jet intensified across the region in advance of a potent upper trough. By early morning Monday, areas along and south of I-40 and especially near the Tennessee/Mississippi border were located under the right entrance region of the upper jet streak. The lift associated with the jet streak combined with a steady influx of mid-level moisture and strong mid-level frontogenesis resulted in heavy snowfall. The heaviest snowfall in West Tennessee fell from I-40 south to the Tennessee/Mississippi state line where four to eight inches fell. The entrance region of the upper jet slowly sagged south through north Mississippi during the day on January 15th and snow gradually tapered off.",Three to six inches of snow fell across Carroll County.
188382,1157695,"An arctic air mass brought very cold air temperatures and sub-zero wind chills across West Tennessee during the January 14-17, 2024 timeframe. As a surface high shifted directly over the Mid-South, clear skies, light winds, and snowpack left the region bitterly cold with well below zero temperatures across parts of West Tennessee on the morning of January 17th.",Wind chill values of 0 degrees to 15 below zero. Air temperature fell to 4 degrees below zero on the morning of the 17th.
188382,1157687,"An arctic air mass brought very cold air temperatures and sub-zero wind chills across West Tennessee during the January 14-17, 2024 timeframe. As a surface high shifted directly over the Mid-South, clear skies, light winds, and snowpack left the region bitterly cold with well below zero temperatures across parts of West Tennessee on the morning of January 17th.",Wind chills were 0 degrees to 15 below at times.
191117,1176305,"A cutoff low over the North Plains, coupled with intense winds aloft and a cold front at the surface, helped spawn multiple rounds of severe thunderstorms that produced hail, flash flooding, and damaging winds to East Tennessee.",Potent thunderstorm downburst winds caused severe damage. Significant roof damage occurred to the Russellville Elementary and subsequent water intrusion into several classrooms and gymnasium. Other structural roof damage occurred to some homes and several tree trunks were snapped with just a few trees uprooted. The Morristown Memorial Gardens Mausoleum also sustained roof damage. The Bethesda Cemetery sustained numerous trees snapped. The total area affected was roughly two square miles.
191117,1176307,"A cutoff low over the North Plains, coupled with intense winds aloft and a cold front at the surface, helped spawn multiple rounds of severe thunderstorms that produced hail, flash flooding, and damaging winds to East Tennessee.",Multiple trees and powerlines were blown down across the county by severe thunderstorm winds.
