YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201607,105869,635155,1,0.89,SE,BUCKEYE,36.41,-84.29,3624600,8417400
201607,105869,635153,1,0.56,E,ONEIDA,36.5,-84.51,3630000,8430600
201607,105869,635154,1,0.69,S,SUNBRIGHT,36.24,-84.67,3614400,8440200
201607,105863,635120,1,0.0,N,SWEETWATER,35.6,-84.47,3536000,8428200
201607,105863,635121,1,1.49,NNE,HICKORY STAR LNDG,36.3,-83.81,3618000,8348600
201607,105863,635122,1,0.89,NW,ROGERSVILLE,36.41,-83.01,3624600,83600
201607,105863,635123,1,1.81,ENE,LYONTON,36.06,-83.69,363600,8341400
201607,105863,635124,1,2.87,WSW,ALPHA,36.17,-83.43,3610200,8325800
201602,103519,618742,1,1.81,NNW,MEMPHIS,35.1529,-90.0357,359174,902142
201602,103519,618742,2,2.0,SSW,NORTH,35.1528,-90.042,359168,902520
201602,103519,618742,3,1.94,NW,MEMPHIS,35.1494,-90.0448,358964,902688
201602,103519,618742,4,1.58,NW,MEMPHIS,35.1486,-90.0362,358916,902172
201602,103519,618743,3,1.18,NNE,MASON,35.4363,-89.5436,3526178,8932616
201602,103519,618743,4,1.49,SE,MASON,35.4036,-89.5327,3524216,8931962
201602,103519,618743,1,1.21,SE,GAINESVILLE,35.4091,-89.6033,3524546,8936198
201602,103519,618743,2,0.62,SSE,CANAAN GROVE,35.4412,-89.5975,3526472,8935850
201602,103543,618850,1,2.42,SSW,HINKLE,35.3896,-88.3412,3523376,8820472
201602,103543,618850,2,2.48,SSW,HINKLE,35.3895,-88.3434,3523370,8820604
201602,103543,618850,3,2.59,SSW,HINKLE,35.3874,-88.3428,3523244,8820568
201602,103543,618850,4,2.54,SSW,HINKLE,35.3873,-88.3405,3523238,8820430
201602,102691,614168,1,2.0,N,DUNLAP,35.409,-85.38,3524540,8522800
201602,102691,614168,2,2.0,SE,DUNLAP,35.3595,-85.3549,3521570,8521294
201602,102691,614168,3,4.0,S,DUNLAP,35.3221,-85.38,3519326,8522800
201602,102691,614168,4,2.0,WSW,DUNLAP,35.3689,-85.4128,3522134,8524768
201602,102691,614169,1,7.0,N,PIKEVILLE,35.7013,-85.2,3542078,8512000
201602,102691,614169,2,7.0,NE,PIKEVILLE,35.6716,-85.1119,3540296,856714
201602,102691,614169,3,7.0,S,PIKEVILLE,35.4987,-85.2,3529922,8512000
201602,102691,614169,4,7.0,SW,PIKEVILLE,35.5284,-85.2881,3531704,8517286
201602,102691,614171,1,2.0,NNW,PHILADELPHIA,35.7067,-84.4136,3542402,8424816
201602,102691,614171,2,3.0,WNW,PHILADELPHIA,35.6966,-84.4494,3541796,8426964
201602,102691,614171,3,3.5,WSW,PHILADELPHIA,35.6606,-84.4576,3539636,8427456
201602,102691,614171,4,3.0,WSW,PHILADELPHIA,35.6634,-84.4494,3539804,8426964
201602,102691,617473,1,1.49,SSW,TIPTOP,35.61,-85.23,3536600,8513800
201602,102691,617474,1,0.89,SW,DUNLAP,35.37,-85.39,3522200,8523400
201602,102691,617475,1,0.69,S,BRAYTON,35.47,-85.18,3528200,8510800
201602,102691,617476,1,0.89,NE,DECATUR,35.53,-84.79,3531800,8447400
201607,105863,635115,1,0.89,NW,LOUDON,35.74,-84.36,3544400,8421600
201607,105863,635116,1,0.56,W,JENA,35.65,-84.18,3539000,8410800
201607,105863,635117,1,0.0,N,ATHENS,35.45,-84.6,3527000,8436000
201607,105863,635118,1,0.56,W,FORDTOWN,36.37,-84.13,3622200,847800
201607,105863,635119,1,0.69,N,SOUTH CLINTON,36.09,-84.13,365400,847800
201602,103519,618744,1,1.55,NW,CROSS RD,35.7673,-89.1677,3546038,8910062
201602,103519,618744,2,1.9,SE,CAIRO,35.801,-89.1456,3548060,898736
201602,102691,617477,1,0.89,SE,MORGANTOWN,35.49,-85.01,3529400,85600
201602,102691,617478,1,2.36,SSE,WATTS BAR LAKE NORTH,35.79,-84.58,3547400,8434800
201602,102691,617479,1,1.33,ESE,GLOVER HILL,35.06,-85.63,353600,8537800
201607,105869,635162,1,1.49,NNW,KEISTER,36.14,-83.46,368400,8327600
201607,105869,635163,1,0.56,W,JEFFERSON CITY,36.12,-83.49,367200,8329400
201607,105869,635164,1,0.69,S,CATLETTSBURG,35.89,-83.58,3553400,8334800
201607,105869,635165,1,1.31,WNW,BRIDGEPORT,35.96,-83.14,3557600,838400
201601,103156,616391,1,0.0,N,BURLISON,35.57,-89.78,3534200,8946800
201607,105863,635125,1,1.31,WSW,MORRISTOWN,36.21,-83.3,3612600,8318000
201607,105863,635128,1,0.0,N,BAILEYTON,36.33,-82.83,3619800,8249800
201607,105872,635284,1,0.89,NW,LOUDON,35.74,-84.36,3544400,8421600
201607,105872,635292,1,0.0,N,ELKMONT,35.65,-83.58,3539000,8334800
201607,105872,635187,1,0.89,SW,AUSMUS,36.56,-83.94,3633600,8356400
201607,105872,635191,1,1.31,WSW,GLADES,36.24,-84.8,3614400,8448000
201607,105863,635114,1,4.0,W,BIG SPG,35.39,-84.99,3523400,8459400
201607,105869,635156,1,0.0,N,CLAIRFIELD,36.55,-83.95,3633000,8357000
201607,105869,635157,1,0.56,E,MADISONVILLE,35.52,-84.36,3531200,8421600
201607,105869,635158,1,0.89,NW,LINE SPG,35.71,-83.66,3542600,8339600
201607,105869,635159,1,0.56,W,MAYNARDVILLE,36.25,-83.81,3615000,8348600
201607,105869,635160,1,0.89,NW,LINE SPG,35.71,-83.66,3542600,8339600
201607,105869,635161,1,0.89,SW,FARRAGUT,35.87,-84.18,3552200,8410800
201604,104077,622620,1,2.0,ESE,MULBERRY,35.2089,-86.4373,3512534,8626238
201603,104165,623417,1,3.67,WNW,ANTHONY HILL,35.1456,-87.1821,358736,8710926
201603,104165,623417,2,1.61,ESE,BUNKER HILL,35.1407,-86.8538,358442,8651228
201603,104165,623417,3,0.69,WSW,ARDMORE,34.9974,-86.8617,3459844,8651702
201603,104165,623417,4,3.42,SW,MARBUTS,35.0017,-87.2196,35102,8713176
201602,103519,618741,1,0.72,SSW,SHELBY CENTER,35.1704,-89.8551,3510224,8951306
201602,103519,618741,2,0.91,NNE,BERCLAIR,35.162,-89.9135,359720,8954810
201602,103519,618741,3,1.66,NNE,WHITE STATION,35.1404,-89.8846,358424,8953076
201602,103519,618741,4,1.45,SSE,SHELBY CENTER,35.1603,-89.841,359618,8950460
201602,103794,620555,1,1.29,ESE,NORTH HIGHLAND,35.3201,-87.5807,3519206,8734842
201602,103794,620554,1,2.85,ESE,CLARKSVILLE,36.5217,-87.2997,3631302,8717982
201602,103794,620559,1,0.31,NNW,BURNS,36.0538,-87.3229,363228,8719374
201602,103794,620559,2,1.34,E,BURNS,36.0477,-87.2962,362862,8717772
201602,103794,620559,3,1.37,WSW,EAST SIDE,36.024,-87.2934,361440,8717604
201602,103794,620559,4,1.39,NNW,IRON HILL,35.9997,-87.3252,3559982,8719512
201602,103794,620559,5,1.87,WSW,MT SINAI,35.9872,-87.4295,3559232,8725770
201602,103794,620559,6,1.79,NNW,MT SINAI,36.0244,-87.4107,361464,8724642
201602,103794,620560,1,3.34,NNE,BIG ROCK,36.6267,-87.7341,3637602,8744046
201602,103794,620560,2,3.04,SE,CARLISLE,36.396,-87.7354,3623760,8744124
201602,103794,620560,3,8.76,SSE,FT HENRY,36.364,-87.9565,3621840,8757390
201602,103794,620560,4,1.93,S,FT HENRY,36.4524,-88.0252,3627144,881512
201602,103794,620560,5,3.8,SW,MODEL,36.6047,-88.0087,3636282,88522
201602,103794,620562,1,0.0,N,SPRING HILL,35.75,-86.93,3545000,8655800
201602,103794,620563,1,0.0,N,SPRING HILL,35.75,-86.93,3545000,8655800
201602,103794,620564,1,0.52,S,ASHLAND CITY,36.2724,-87.0698,3616344,874188
201602,103794,620564,2,0.61,ESE,ASHLAND CITY,36.2756,-87.0605,3616536,873630
201602,103794,620564,3,1.22,NNE,SULPHUR SPGS,36.2652,-87.0389,3615912,872334
201602,103794,620564,4,0.7,NNE,SULPHUR SPGS,36.2586,-87.0434,3615516,872604
201602,103794,620564,5,1.14,NW,SULPHUR SPGS,36.261,-87.0651,3615660,873906
201602,103794,620567,1,1.45,S,LOCKERTSVILLE,36.329,-87.1197,3619740,877182
201602,103794,620567,2,0.89,NNW,SYCAMORE,36.3318,-87.0566,3619908,873396
201602,103794,620567,3,0.66,SSW,SYCAMORE,36.3107,-87.0529,3618642,873174
201602,103794,620567,4,2.09,NNE,GREENBRIER,36.3093,-87.1106,3618558,876636
201602,103794,620569,1,0.0,N,BURNS,36.05,-87.32,363000,8719200
201602,103794,620570,1,1.68,NNW,BAKERSWORKS,36.101,-87.2851,366060,8717106
201602,103794,620571,1,3.01,NNE,PINEWOOD,35.9626,-87.4689,3557756,8728134
201602,103794,620571,2,3.2,NNE,PINEWOOD,35.9589,-87.4488,3557534,8726928
201602,103794,620571,3,1.07,E,PINEWOOD,35.9184,-87.461,3555104,8727660
201602,103794,620571,4,0.41,WNW,PINEWOOD,35.9219,-87.4869,3555314,8729214
201603,104162,623394,1,1.61,SE,PLEASANT VIEW,36.4861,-85.0566,3629166,853396
201603,104163,623395,1,0.0,N,COOKEVILLE,36.17,-85.5,3610200,8530000
201603,104165,623397,1,1.38,S,BERRY,36.16,-87.38,369600,8722800
201603,104104,622747,1,0.89,NE,ROSE HILL,36.31,-83.76,3618600,8345600
201603,104303,624623,1,1.32,NNE,CANAAN GROVE,35.4685,-89.5942,3528110,8935652
201603,104306,624632,1,1.99,NNE,GANN,36.0279,-88.7209,361674,8843254
201603,104306,624633,1,2.17,ESE,SKULLBONE,36.0691,-88.7335,364146,8844010
201603,104306,624637,1,1.27,WSW,GISMONDA,35.9651,-88.1419,3557906,888514
201603,104306,624637,2,0.75,ENE,GISMONDA,35.9752,-88.1082,3558512,886492
201603,104165,623400,1,3.21,N,HOHENWALD BAKER ARPT,35.5957,-87.6105,3535742,8736630
201603,104165,623400,2,2.7,N,HOHENWALD BAKER ARPT,35.5891,-87.6008,3535346,8736048
201603,104165,623399,1,5.03,WSW,HOHENWALD BAKER ARPT,35.5344,-87.6875,3532064,8741250
201603,104165,623399,2,4.75,WSW,HOHENWALD BAKER ARPT,35.5315,-87.6813,3531890,8740878
201603,104165,623401,1,1.18,ENE,HOHENWALD,35.5567,-87.5508,3533402,8733048
201603,104165,623402,1,0.0,N,PLEASANT VIEW,36.4,-87.03,3624000,871800
201603,104165,623404,1,0.51,S,CROSSROADS,35.0626,-87.7288,353756,8743728
201603,104165,623403,1,1.2,N,CRUNK,36.4371,-86.8836,3626226,8653016
201603,104165,623405,1,0.0,N,CROSS PLAINS,36.55,-86.7,3633000,8642000
201603,104165,623406,1,1.34,SSW,CROSS BRIDGES,35.6036,-87.2327,3536216,8713962
201603,104165,623406,2,0.86,SE,CROSS BRIDGES,35.6121,-87.2083,3536726,8712498
201603,104165,623407,1,1.35,WSW,WESTWOOD,35.5944,-87.103,3535664,876180
201603,104165,623407,2,1.39,SE,WESTWOOD,35.5835,-87.0658,3535010,873948
201603,104392,625249,1,0.0,N,HALLS,35.87,-89.4,3552200,8924000
201603,104392,625250,1,0.0,N,DRUMMONDS,35.47,-89.92,3528200,8955200
201603,104392,625250,2,0.0,N,ATOKA,35.43,-89.78,3525800,8946800
201603,104392,625251,1,0.0,N,ATOKA,35.43,-89.78,3525800,8946800
201603,104392,625251,2,2.0,SE,BRIGHTON,35.4595,-89.7049,3527570,8942294
201603,104165,623408,1,1.38,N,WESTWOOD,35.62,-87.08,3537200,874800
201603,104165,623409,1,2.03,WNW,LEFTWICH,35.5799,-86.9041,3534794,8654246
201603,104165,623410,1,1.48,E,GOODLETTSVILLE,36.319,-86.6935,3619140,8641610
201603,104165,623411,1,3.72,NW,MARBUTS,35.0692,-87.2152,354152,8712912
201603,104165,623411,2,4.01,NW,MINOR HILL,35.0962,-87.1931,355772,8711586
201603,104165,623412,1,1.58,NNE,MURFREESBORO,35.8716,-86.4105,3552296,8624630
201603,104392,625252,1,0.0,N,MILLINGTON,35.35,-89.9,3521000,8954000
201603,104392,625253,1,0.77,E,KERRVILLE,35.3788,-89.8563,3522728,8951378
201603,104392,625253,2,1.72,E,KERRVILLE,35.379,-89.8394,3522740,8950364
201603,104392,625263,1,0.0,N,JACKSON,35.62,-88.83,3537200,8849800
201603,104392,625263,2,2.23,WSW,GILMORE,35.6629,-88.8537,3539774,8851222
201603,104392,625267,1,2.0,E,HENDERSON,35.43,-88.6345,3525800,8838070
201603,104392,625269,1,1.21,SW,ROBY,35.4576,-88.4351,3527456,8826106
201603,104392,625269,2,0.93,WSW,CENTER PT,35.4674,-88.3962,3528044,8823772
201603,104165,623413,1,0.33,NW,APPLETON,35.0237,-87.2336,351422,8714016
201603,104165,623414,1,0.0,N,SMITHVILLE MUNI ARPT,35.98,-85.8,3558800,8548000
201603,104165,623415,1,0.0,N,LEOMA,35.17,-87.35,3510200,8721000
201603,104165,623416,1,2.26,E,IRON CITY,35.0155,-87.5404,35930,8732424
201603,104165,623416,2,1.67,SSE,FLATWOODS,35.2768,-87.3417,3516608,8720502
201603,104165,623416,3,3.4,N,LAWRENCEBURG ARPT,35.2789,-87.2435,3516734,8714610
201603,104165,623416,4,0.54,SSE,APPLETON,35.0124,-87.2276,35744,8713656
201603,104392,625270,1,0.0,N,REAGAN,35.52,-88.35,3531200,8821000
201603,104392,625278,1,0.0,N,SAVANNAH,35.23,-88.25,3513800,8815000
201603,104392,625282,1,1.84,NNW,COUNCE,35.0756,-88.2889,354536,8817334
201603,104392,625282,2,1.61,SSW,PYBURNS,35.0793,-88.2629,354758,8815774
201603,104165,623398,1,4.62,E,SUGAR HILL,35.5523,-87.7379,3533138,8744274
201603,104165,623398,2,7.53,E,SUGAR HILL,35.5344,-87.6875,3532064,8741250
201603,104248,624051,1,1.05,NNE,WEST JCT,35.0829,-90.0601,354974,903606
201603,104248,624051,2,0.88,NNE,WEST JCT,35.0824,-90.0664,354944,903984
201603,104248,624051,3,0.54,NNE,WEST JCT,35.0772,-90.0666,354632,903996
201603,104248,624051,4,0.75,NE,WEST JCT,35.0774,-90.0602,354644,903612
201603,104303,624620,1,0.74,S,FULTON,35.6094,-89.8785,3536564,8952710
201603,104303,624620,2,0.0,N,FT PILLOW,35.67,-89.75,3540200,8945000
201603,104306,624635,1,1.4,SSE,STAFFORDS STORE,36.0817,-88.689,364902,8841340
201607,105914,635565,1,0.0,N,WEST KNOXVILLE,35.97,-83.95,3558200,8357000
201607,105914,635568,1,0.89,SW,BEECH SPGS,35.96,-83.61,3557600,8336600
201607,105914,635569,1,0.0,N,DANDRIDGE,36.02,-83.42,361200,8325200
201604,104108,622760,1,0.69,S,CATLETTSBURG,35.89,-83.58,3553400,8334800
201603,104483,625941,1,3.25,WSW,DARWIN,35.0036,-90.1737,35216,9010422
201603,104483,625941,2,1.09,NNE,NEW SOUTH MEMPHIS,35.1154,-90.0762,356924,904572
201603,104483,625941,3,1.29,ESE,BENJESTOWN,35.2445,-90.0481,3514670,902886
201603,104483,625941,4,0.52,WSW,ST PAUL,35.3667,-90.0082,3522002,90492
201603,104483,625941,5,1.2,WNW,MADGE,35.3846,-89.7006,3523076,8942036
201603,104483,625941,6,5.33,ESE,COLLIERVILLE,35.012,-89.588,35720,8935280
201603,104483,625942,1,3.99,N,UNION CITY,36.4771,-89.0387,3628626,892322
201603,104483,625942,2,2.24,S,WOODLAND MILLS,36.4677,-89.1218,3628062,897308
201603,104483,625942,3,1.17,N,MC ANNA,36.397,-89.1493,3623820,898958
201603,104483,625942,4,1.13,ESE,RIVES,36.3655,-89.0305,3621930,891830
201603,104483,625942,5,1.32,E,SUNNYSIDE,36.3793,-88.9563,3622758,8857378
201603,104483,625942,6,0.95,E,HARRIS,36.4511,-88.933,3627066,8855980
201607,105872,635208,1,0.56,W,SURGOINSVILLE,36.47,-82.86,3628200,8251600
201607,105872,635209,1,2.33,ESE,MOORESBURG,36.34,-83.18,3620400,8310800
201607,105872,635210,1,3.63,WSW,SCARBORO,35.96,-84.28,3557600,8416800
201604,104108,622761,1,0.69,S,CATLETTSBURG,35.89,-83.58,3553400,8334800
201604,104108,622762,1,1.13,E,EAST CLEVELAND,35.18,-84.83,3510800,8449800
201604,104108,622763,1,2.36,SSW,MARSHALL HILL,35.5,-84.62,3530000,8437200
201604,104108,622764,1,1.32,WSW,PITNER,35.87,-83.77,3552200,8346200
201604,104109,622767,1,1.32,ENE,SULPHUR SPGS,35.18,-85.48,3510800,8528800
201603,104483,625943,2,1.01,NNE,TRENTON,35.993,-88.9216,3559580,8855296
201603,104483,625943,3,0.86,SW,DAVIDSON CHAPEL,36.0116,-88.8614,36696,8851684
201603,104483,625943,4,1.08,W,MOORES CHAPEL,35.9474,-88.8691,3556844,8852146
201603,104483,625943,5,1.98,NE,FRUITLAND,35.9208,-88.9055,3555248,8854330
201603,104483,625943,1,0.0,N,TRENTON,35.98,-88.93,3558800,8855800
201603,104483,626287,1,0.0,N,CHESTNUT BLUFF,35.87,-89.33,3552200,8919800
201603,104483,626287,2,0.0,N,ELMORE,35.8,-89.33,3548000,8919800
201603,104483,626287,3,1.38,SW,BELLS,35.7075,-89.0991,3542450,895946
201603,104483,626287,4,3.48,SSW,GUM FLAT,35.6738,-89.0045,3540428,89270
201603,104483,626287,5,1.79,ESE,MASON GROVE,35.7613,-88.94,3545678,8856400
201603,104483,626287,6,0.0,ESE,COXVILLE,35.83,-89.02,3549800,891200
201603,104483,626287,7,0.0,ESE,ELIZABETH,35.97,-89.18,3558200,8910800
201603,104483,626294,1,1.27,S,JACKSON,35.6016,-88.8286,3536096,8849716
201603,104483,626294,2,1.18,WSW,EAST UNION,35.5966,-88.8006,3535796,8848036
201603,104483,626294,3,1.71,SW,PERRY SWITCH,35.5497,-88.7975,3532982,8847850
201603,104483,626294,4,0.88,S,MALESUS,35.5374,-88.8318,3532244,8849908
201603,104483,626294,5,1.01,ESE,MADISON HALL,35.563,-88.8643,3533780,8851858
201603,104483,626294,6,1.78,SE,WESTOVER,35.6004,-88.8595,3536024,8851570
201604,104737,627240,1,0.0,N,PULASKI,35.2,-87.02,3512000,871200
201604,104737,627242,1,0.0,N,ST JOSEPH,35.05,-87.5,353000,8730000
201603,104483,626296,1,2.28,NNE,ST PETERS,35.65,-89.3834,3539000,8923004
201603,104483,626296,2,3.25,SW,ST PETERS,35.5937,-89.4479,3535622,8926874
201603,104483,626296,3,5.33,SW,ST PETERS,35.5579,-89.4562,3533474,8927372
201603,104483,626296,4,0.36,WNW,SUNNYHILL,35.5311,-89.2763,3531866,8916578
201603,104483,626296,5,2.5,E,SUNNYHILL,35.5241,-89.2262,3531446,8913572
201603,104483,626296,6,2.07,W,WELLWOOD,35.6216,-89.1568,3537296,899408
201603,104483,626298,1,1.46,W,DARWIN,35.0233,-90.1456,351398,908736
201603,104483,626298,2,4.7,SE,COLLIERVILLE,35.0098,-89.6031,35588,8936186
201603,104483,626298,3,2.9,ENE,ARLINGTON,35.3151,-89.632,3518906,8937920
201603,104483,626298,4,1.37,W,GILES TOWN,35.3219,-90.0742,3519314,904452
201604,104737,627243,1,0.99,SSE,RUTLEDGE HILL,35.3067,-85.9437,3518402,8556622
201604,104737,627243,2,0.97,SSE,RUTLEDGE HILL,35.307,-85.9435,3518420,8556610
201604,104737,627243,3,1.01,SSE,RUTLEDGE HILL,35.3066,-85.9429,3518396,8556574
201604,104737,627243,4,1.02,SSE,RUTLEDGE HILL,35.3063,-85.9431,3518378,8556586
201604,104739,627244,1,2.35,N,PINEWOOD,35.9536,-87.4863,3557216,8729178
201604,104739,627245,1,2.55,SSW,FAIRVIEW,35.9448,-87.1339,3556688,878034
201604,104739,627246,1,0.0,N,MT PLEASANT,35.53,-87.2,3531800,8712000
201604,104739,627247,1,0.36,SSW,LINTON,36.0256,-87.0233,361536,871398
201604,104739,627249,1,1.91,ESE,NASHVILLE,36.1631,-86.7469,369786,8644814
201604,104739,627250,1,1.81,ENE,NASHVILLE,36.1771,-86.7487,3610626,8644922
201604,104739,627251,1,2.37,WSW,INGLEWOOD,36.2102,-86.7706,3612612,8646236
201607,105872,635243,1,0.89,SW,FARRAGUT,35.87,-84.18,3552200,8410800
201603,103467,618351,1,1.43,NW,HOWELL HILL,35.0828,-86.54,354968,8632400
201603,103467,618351,2,1.4,NW,HOWELL HILL,35.0819,-86.54,354914,8632400
201603,103467,618351,3,1.29,NW,HOWELL HILL,35.0818,-86.5378,354908,8632268
201603,103467,618351,4,1.35,NW,HOWELL HILL,35.0829,-86.5379,354974,8632274
201607,105872,635235,1,0.56,W,(TRI)TRI CITY ARPT B,36.48,-82.41,3628800,8224600
201603,104483,626301,1,0.0,N,FAIRVIEW,35.77,-88.85,3546200,8851000
201603,104483,626301,2,2.6,N,BEECH BLUFF,35.6374,-88.6542,3538244,8839252
201603,104483,626301,3,1.31,NE,FIVE PTS,35.5325,-88.6624,3531950,8839744
201603,104483,626301,4,1.59,SE,NEELY,35.5325,-88.9316,3531950,8855896
201603,104483,626301,5,2.0,ESE,ADAIR,35.7088,-88.9371,3542528,8856226
201603,104483,627553,1,1.75,N,JUNO,35.7252,-88.5321,3543512,8831926
201603,104483,627553,2,0.91,S,UNION CROSS,35.7368,-88.4502,3544208,8827012
201603,104483,627553,3,2.22,WSW,TIMBER LAKE,35.7108,-88.4379,3542648,8826274
201603,104483,627553,4,0.44,E,JUNO,35.7011,-88.5223,3542066,8831338
201604,104739,627355,1,0.44,S,NASHVILLE,36.1637,-86.7801,369822,8646806
201604,104739,627356,1,0.0,N,RAYON CITY,36.27,-86.67,3616200,8640200
201604,104739,627357,1,0.37,N,OAK HILL,36.1053,-86.8192,366318,8649152
201604,104739,627358,1,0.43,SSE,GREENLAWN,36.2444,-86.5666,3614664,8633996
201604,104739,627359,1,0.52,WSW,TULIP GROVE,36.1968,-86.6085,3611808,8636510
201604,104739,627360,1,1.98,ESE,HENDERSONVILLE,36.2715,-86.586,3616290,8635160
201604,104739,627369,1,0.87,NE,GREEN HILL,36.2387,-86.5388,3614322,8632328
201604,104739,627372,1,0.79,NE,GREEN HILL,36.2372,-86.5391,3614232,8632346
201607,105914,635563,1,0.69,N,SOUTH CLINTON,36.09,-84.13,365400,847800
201603,104483,627556,1,2.46,ESE,HUNTINGDON,35.9911,-88.3774,3559466,8822644
201603,104483,627556,2,2.84,SSW,ROSSER,35.9918,-88.3691,3559508,8822146
201603,104483,627556,3,1.89,N,ROSSER,36.0572,-88.3467,363432,8820802
201603,104483,627556,4,3.04,SW,CREWS STORE,36.0838,-88.3311,365028,8819866
201603,104483,627556,5,0.61,WNW,HICO,36.0728,-88.5104,364368,8830624
201603,104483,627556,6,1.78,NE,MC LEMORESVILLE,35.9948,-88.5539,3559688,8833234
201603,104483,627668,1,2.12,SSE,SHELBY FARMS,35.1416,-89.8562,358496,8951372
201603,104483,627668,2,2.22,ENE,WHITE STATION,35.1329,-89.864,357974,8951840
201603,104483,627668,3,2.51,NNW,GERMANTOWN,35.1121,-89.8407,356726,8950442
201603,104483,627668,4,1.77,N,COLLIERVILLE,35.0756,-89.6711,354536,8940266
201603,104483,627668,5,3.12,N,COLLIERVILLE,35.0944,-89.6594,355664,8939564
201603,104483,627668,6,3.42,SE,CORDOVA,35.1154,-89.7367,356924,8944202
201604,104739,627389,1,0.58,NE,CEDAR GROVE,36.3558,-86.4423,3621348,8626538
201604,104739,627390,1,2.29,N,SILVER BOTTOM,36.2631,-86.5227,3615786,8631362
201604,104739,627391,1,0.97,NW,WILLETTE,36.4388,-85.8835,3626328,8553010
201604,104739,627392,1,0.61,NNE,SOUTH CARTHAGE,36.2574,-85.944,3615444,8556640
201604,104739,627393,1,0.0,N,CELINA,36.55,-85.5,3633000,8530000
201607,105872,635314,1,0.69,S,OLDFORT,35.04,-84.73,352400,8443800
201603,104483,627739,1,1.23,N,HUMBOLDT,35.8378,-88.921,3550268,8855260
201603,104483,627739,2,2.56,SW,HUMBOLDT ARPT,35.7782,-88.9069,3546692,8854414
201603,104483,627739,3,1.17,WSW,LEDBETTER,35.9236,-88.7494,3555416,8844964
201603,104483,627739,4,0.54,WNW,GANN,36.0036,-88.7386,36216,8844316
201603,104483,627739,5,1.72,ENE,WALNUT GROVE,36.1934,-88.9439,3611604,8856634
201603,104483,627739,6,0.64,SSW,KENTON,36.1912,-89.0236,3611472,891416
201603,104483,627777,1,0.0,N,MASON,35.42,-89.55,3525200,8933000
201603,104483,627777,2,0.88,S,MASON,35.4074,-89.5521,3524444,8933126
201603,104483,627777,3,1.56,S,GAILOR,35.4077,-89.5245,3524462,8931470
201603,104483,627777,4,0.43,SSW,GAILOR,35.4247,-89.5242,3525482,8931452
201603,104483,627971,1,0.64,E,KENTON,36.2003,-89.0085,3612018,89510
201603,104483,627971,2,1.11,SE,KENTON,36.1888,-89.0059,3611328,89354
201603,104483,627971,3,1.32,WNW,WALNUT GROVE,36.1894,-88.9906,3611364,8859436
201603,104483,627971,4,1.41,E,KENTON,36.2021,-88.9949,3612126,8859694
201603,104483,627988,1,0.17,N,HYNDSVER,36.3725,-88.7702,3622350,8846212
201603,104483,627988,2,0.12,SSW,HYNDSVER,36.3684,-88.7705,3622104,8846230
201603,104483,627988,3,0.62,W,HYNDSVER,36.3688,-88.781,3622128,8846860
201603,104483,627988,4,0.63,WNW,HYNDSVER,36.3727,-88.7809,3622362,8846854
201603,104483,627990,1,2.23,NW,PILLOWVILLE,36.1734,-88.6974,3610404,8841844
201603,104483,627990,2,2.06,NW,PILLOWVILLE,36.1703,-88.6972,3610218,8841832
201603,104483,627990,3,1.87,NW,PILLOWVILLE,36.1701,-88.6925,3610206,8841550
201603,104483,627990,4,2.08,NW,PILLOWVILLE,36.1741,-88.6925,3610446,8841550
201603,104483,628710,1,1.73,W,LICK CREEK,36.3176,-88.051,3619056,883060
201603,104483,628710,2,1.18,E,LICK CREEK,36.3229,-87.9991,3619374,8759946
201603,104483,628710,3,0.79,SSE,ROCKPORT,35.9203,-88.0225,3555218,881350
201603,104483,628710,4,2.56,NNW,HOLLADAY,35.9058,-88.1619,3554348,889714
201603,104483,628710,5,1.44,SW,LIBERTY,36.083,-88.1351,364980,888106
201607,105872,635245,1,0.56,E,KINGSTON,35.87,-84.51,3552200,8430600
201607,105872,635248,1,1.31,WNW,JOHNSON CITY,36.33,-82.37,3619800,8222200
201607,105872,635269,1,0.89,NE,ROCKY HILL,35.91,-84.02,3554600,841200
201603,104483,628711,1,4.74,W,JACKS CREEK,35.482,-88.613,3528920,8836780
201603,104483,628711,2,3.32,E,HENDERSON,35.4235,-88.6116,3525410,8836696
201603,104483,628711,3,2.4,SSW,JACKS CREEK,35.4384,-88.5477,3526304,8832862
201603,104483,628711,4,2.97,WNW,JACKS CREEK,35.4837,-88.58,3529022,8834800
201603,104483,628712,1,0.99,WSW,JENKINSVILLE,36.0445,-89.4364,362670,8926184
201603,104483,628712,2,0.78,SW,HAWKINSVILLE,35.8918,-89.3097,3553508,8918582
201603,104483,628712,3,0.4,SSW,LAPATA,36.0751,-89.1837,364506,8911022
201603,104483,628712,4,0.83,E,TRIMBLE,36.2,-89.165,3612000,899900
201603,104483,628712,5,0.9,WSW,TRIMBLE,36.1945,-89.1946,3611670,8911676
201603,104483,628713,1,2.01,NNE,PIPERTON,35.0774,-89.6181,354644,8937086
201603,104483,628713,2,0.85,NNE,PIPERTON,35.0612,-89.6239,353672,8937434
201603,104483,628713,3,1.74,ESE,PIPERTON,35.0393,-89.6021,352358,8936126
201603,104483,628713,4,0.96,SE,ROSSVILLE ARPT,35.0387,-89.5602,352322,8933612
